ts,co,no2,o3_1h,o3_8h,pm10,pm25,so2
2017-03-12 07:54:00,0.8,63.0,74.0,84.0,,18.0,9.0
2017-03-12 08:54:00,0.8,63.0,73.0,81.0,17.0,16.0,10.0
2017-03-12 09:54:00,0.8,51.0,84.0,80.0,20.0,18.0,9.0
2017-03-12 10:54:00,0.7,39.0,98.0,80.0,,16.0,9.0
2017-03-12 11:54:00,0.7,33.0,103.0,83.0,16.0,15.0,9.0
2017-03-12 12:54:00,0.7,36.0,96.0,85.0,16.0,11.0,9.0
2017-03-12 13:54:00,0.7,28.0,111.0,90.0,20.0,15.0,9.0
2017-03-12 14:54:00,0.6,31.0,107.0,93.0,27.0,9.0,10.0
2017-03-12 15:54:00,0.6,26.0,111.0,98.0,16.0,11.0,9.0
2017-03-12 16:54:00,0.6,22.0,114.0,114.0,16.0,9.0,9.0
2017-03-12 17:54:00,0.6,25.0,110.0,112.0,16.0,11.0,10.0
2017-03-12 18:54:00,0.6,24.0,109.0,111.0,11.0,11.0,10.0
2017-03-12 19:54:00,0.6,25.0,107.0,110.0,12.0,8.0,10.0
2017-03-12 20:54:00,0.6,23.0,112.0,110.0,16.0,8.0,10.0
2017-03-12 21:54:00,0.6,22.0,110.0,110.0,19.0,14.0,9.0
2017-03-12 22:54:00,0.7,30.0,103.0,109.0,22.0,18.0,9.0
2017-03-12 23:54:00,0.8,40.0,109.0,109.0,,30.0,10.0
2017-03-13 00:54:00,0.9,37.0,114.0,109.0,53.0,42.0,10.0
2017-03-13 01:54:00,0.9,37.0,109.0,109.0,55.0,52.0,10.0
2017-03-13 02:54:00,0.9,34.0,113.0,110.0,62.0,52.0,10.0
2017-03-13 03:54:00,1.0,38.0,111.0,110.0,67.0,55.0,9.0
2017-03-13 04:54:00,1.0,35.0,108.0,110.0,64.0,64.0,11.0
2017-03-13 05:54:00,0.9,33.0,102.0,109.0,56.0,43.0,10.0
2017-03-13 06:54:00,0.8,33.0,99.0,108.0,67.0,29.0,10.0
2017-03-13 07:54:00,0.7,33.0,100.0,107.0,36.0,24.0,10.0
2017-03-13 08:54:00,0.8,46.0,91.0,104.0,44.0,22.0,10.0
2017-03-13 09:54:00,0.8,39.0,95.0,102.0,50.0,31.0,11.0
2017-03-13 10:54:00,0.8,36.0,101.0,101.0,52.0,24.0,11.0
2017-03-13 11:54:00,0.8,36.0,99.0,99.0,46.0,22.0,10.0
2017-03-13 12:54:00,0.9,51.0,85.0,96.0,56.0,27.0,11.0
2017-03-13 13:54:00,0.8,40.0,100.0,96.0,56.0,39.0,10.0
2017-03-13 14:54:00,0.8,33.0,106.0,97.0,55.0,35.0,10.0
2017-03-13 15:54:00,0.7,25.0,110.0,98.0,53.0,37.0,10.0
2017-03-13 16:54:00,0.7,24.0,105.0,105.0,45.0,31.0,10.0
2017-03-13 17:54:00,0.7,23.0,102.0,104.0,48.0,29.0,10.0
2017-03-13 18:54:00,0.7,28.0,91.0,99.0,45.0,30.0,11.0
2017-03-13 19:54:00,0.7,26.0,92.0,98.0,45.0,33.0,11.0
2017-03-13 20:54:00,0.7,29.0,89.0,96.0,53.0,30.0,11.0
2017-03-13 21:54:00,0.7,38.0,77.0,93.0,55.0,33.0,12.0
2017-03-13 22:54:00,0.8,56.0,59.0,88.0,62.0,35.0,13.0
2017-03-13 23:54:00,0.9,64.0,53.0,84.0,72.0,37.0,15.0
2017-03-14 00:54:00,0.9,49.0,69.0,79.0,70.0,39.0,17.0
2017-03-14 01:54:00,0.8,38.0,85.0,77.0,62.0,38.0,16.0
2017-03-14 02:54:00,0.8,31.0,95.0,77.0,47.0,33.0,16.0
2017-03-14 03:54:00,0.8,31.0,99.0,78.0,46.0,30.0,16.0
2017-03-14 04:54:00,0.8,28.0,107.0,80.0,46.0,29.0,16.0
2017-03-14 05:54:00,0.8,29.0,110.0,85.0,38.0,28.0,13.0
2017-03-14 06:54:00,0.8,31.0,112.0,91.0,34.0,25.0,16.0
2017-03-14 07:54:00,0.8,30.0,115.0,99.0,40.0,19.0,16.0
2017-03-14 08:54:00,0.7,31.0,114.0,105.0,42.0,18.0,14.0
2017-03-14 09:54:00,0.7,32.0,112.0,108.0,46.0,21.0,12.0
2017-03-14 10:54:00,0.7,34.0,101.0,109.0,32.0,20.0,10.0
2017-03-14 11:54:00,0.7,39.0,92.0,108.0,33.0,18.0,10.0
2017-03-14 12:54:00,0.7,41.0,90.0,106.0,34.0,19.0,11.0
2017-03-14 13:54:00,0.7,46.0,86.0,103.0,34.0,19.0,11.0
2017-03-14 14:54:00,0.8,56.0,75.0,98.0,38.0,20.0,11.0
2017-03-14 15:54:00,0.8,63.0,66.0,92.0,40.0,26.0,11.0
2017-03-14 16:54:00,1.0,93.0,34.0,34.0,56.0,28.0,13.0
2017-03-14 17:54:00,0.8,79.0,46.0,40.0,47.0,36.0,12.0
2017-03-14 18:54:00,0.8,71.0,49.0,43.0,40.0,33.0,12.0
2017-03-14 19:54:00,0.8,75.0,42.0,43.0,43.0,33.0,13.0
2017-03-14 20:54:00,0.8,79.0,36.0,41.0,46.0,39.0,14.0
2017-03-14 21:54:00,0.8,85.0,30.0,40.0,54.0,42.0,15.0
2017-03-14 22:54:00,1.0,99.0,17.0,36.0,56.0,42.0,15.0
2017-03-14 23:54:00,1.1,99.0,24.0,35.0,70.0,45.0,20.0
2017-03-15 00:54:00,1.0,84.0,49.0,37.0,53.0,50.0,20.0
2017-03-15 01:54:00,0.9,68.0,73.0,40.0,46.0,35.0,17.0
2017-03-15 02:54:00,0.8,43.0,93.0,46.0,32.0,31.0,16.0
2017-03-15 03:54:00,0.8,35.0,111.0,54.0,44.0,21.0,20.0
2017-03-15 04:54:00,0.9,35.0,122.0,65.0,43.0,33.0,22.0
2017-03-15 05:54:00,0.8,36.0,126.0,77.0,,40.0,18.0
2017-03-15 06:54:00,0.7,37.0,129.0,91.0,37.0,35.0,15.0
2017-03-15 07:54:00,0.7,46.0,114.0,102.0,36.0,30.0,15.0
2017-03-15 08:54:00,0.7,52.0,109.0,110.0,43.0,28.0,16.0
2017-03-15 09:54:00,0.8,57.0,105.0,114.0,47.0,28.0,18.0
2017-03-15 10:54:00,0.8,53.0,114.0,116.0,62.0,30.0,18.0
2017-03-15 11:54:00,0.8,53.0,108.0,116.0,49.0,37.0,16.0
2017-03-15 12:54:00,0.8,31.0,129.0,117.0,,33.0,14.0
2017-03-15 14:54:00,0.7,28.0,125.0,116.0,27.0,21.0,13.0
2017-03-15 15:54:00,0.7,26.0,120.0,117.0,23.0,20.0,12.0
2017-03-15 16:54:00,0.6,29.0,111.0,111.0,19.0,13.0,13.0
2017-03-15 17:54:00,0.6,24.0,111.0,111.0,20.0,12.0,13.0
2017-03-15 18:54:00,0.6,24.0,108.0,110.0,17.0,16.0,13.0
2017-03-15 19:54:00,0.6,26.0,101.0,108.0,20.0,18.0,13.0
2017-03-15 20:54:00,0.6,27.0,101.0,106.0,19.0,18.0,13.0
2017-03-15 21:54:00,0.6,26.0,99.0,105.0,20.0,18.0,12.0
2017-03-15 22:54:00,0.7,27.0,99.0,104.0,19.0,18.0,11.0
2017-03-15 23:54:00,0.7,38.0,89.0,102.0,28.0,18.0,11.0
2017-03-16 00:54:00,0.9,50.0,83.0,99.0,34.0,18.0,12.0
2017-03-16 01:54:00,0.8,50.0,88.0,96.0,43.0,23.0,12.0
2017-03-16 02:54:00,0.8,43.0,95.0,94.0,39.0,24.0,13.0
2017-03-16 03:54:00,0.6,45.0,93.0,93.0,32.0,22.0,13.0
2017-03-16 04:54:00,0.5,42.0,99.0,93.0,31.0,23.0,11.0
2017-03-16 05:54:00,0.6,53.0,86.0,92.0,43.0,26.0,12.0
2017-03-16 06:54:00,0.6,61.0,83.0,90.0,41.0,26.0,13.0
2017-03-16 07:54:00,0.6,55.0,97.0,90.0,40.0,28.0,14.0
2017-03-16 08:54:00,0.6,69.0,89.0,91.0,51.0,29.0,15.0
2017-03-16 09:54:00,0.6,57.0,106.0,94.0,52.0,32.0,15.0
2017-03-16 10:54:00,0.6,46.0,117.0,96.0,45.0,32.0,14.0
2017-03-16 11:54:00,0.7,52.0,106.0,98.0,53.0,34.0,14.0
2017-03-16 12:54:00,0.7,43.0,114.0,100.0,45.0,37.0,13.0
2017-03-16 13:54:00,0.7,42.0,115.0,103.0,40.0,35.0,12.0
2017-03-16 14:54:00,0.7,41.0,113.0,107.0,39.0,34.0,12.0
2017-03-16 15:54:00,0.7,49.0,101.0,108.0,37.0,36.0,13.0
2017-03-16 16:54:00,0.7,54.0,91.0,91.0,,40.0,13.0
2017-03-16 17:54:00,0.6,59.0,82.0,86.0,,40.0,13.0
2017-03-16 18:54:00,0.6,62.0,78.0,84.0,,42.0,13.0
2017-03-16 19:54:00,0.6,66.0,74.0,81.0,,47.0,15.0
2017-03-16 20:54:00,0.6,58.0,85.0,82.0,,49.0,16.0
2017-03-16 21:54:00,0.6,67.0,78.0,81.0,,47.0,16.0
2017-03-16 22:54:00,0.7,82.0,66.0,79.0,,45.0,15.0
2017-03-17 00:54:00,0.7,52.0,97.0,80.0,38.0,34.0,14.0
2017-03-17 01:54:00,0.7,54.0,87.0,80.0,42.0,28.0,13.0
2017-03-17 02:54:00,0.6,43.0,100.0,83.0,34.0,27.0,12.0
2017-03-17 03:54:00,0.6,41.0,103.0,87.0,32.0,26.0,13.0
2017-03-17 04:54:00,0.5,36.0,110.0,90.0,30.0,23.0,13.0
2017-03-17 05:54:00,0.5,37.0,110.0,94.0,56.0,22.0,14.0
2017-03-17 06:54:00,0.5,37.0,116.0,100.0,41.0,24.0,12.0
2017-03-17 07:54:00,0.5,42.0,111.0,104.0,42.0,17.0,13.0
2017-03-17 08:54:00,0.6,54.0,108.0,106.0,57.0,25.0,15.0
2017-03-17 09:54:00,0.6,58.0,103.0,108.0,53.0,30.0,16.0
2017-03-17 10:54:00,0.6,56.0,102.0,108.0,,42.0,13.0
2017-03-17 11:54:00,0.6,57.0,102.0,108.0,52.0,42.0,13.0
2017-03-17 12:54:00,0.6,50.0,107.0,107.0,,43.0,13.0
2017-03-17 13:54:00,0.6,47.0,103.0,106.0,,38.0,12.0
2017-03-17 14:54:00,0.6,43.0,102.0,105.0,,33.0,12.0
2017-03-17 15:54:00,0.6,40.0,98.0,103.0,33.0,33.0,11.0
2017-03-17 16:54:00,0.6,38.0,95.0,95.0,,33.0,11.0
2017-03-17 17:54:00,0.6,36.0,93.0,94.0,30.0,28.0,11.0
2017-03-17 18:54:00,0.6,32.0,96.0,95.0,,31.0,11.0
2017-03-17 19:54:00,0.5,32.0,97.0,95.0,,30.0,12.0
2017-03-17 20:54:00,0.6,31.0,98.0,96.0,,33.0,12.0
2017-03-17 21:54:00,0.6,42.0,79.0,93.0,34.0,34.0,14.0
2017-03-17 22:54:00,0.6,67.0,49.0,87.0,,38.0,18.0
2017-03-17 23:54:00,0.6,53.0,74.0,85.0,,33.0,15.0
2017-03-18 00:54:00,0.7,48.0,94.0,85.0,40.0,30.0,14.0
2017-03-18 01:54:00,0.9,49.0,98.0,86.0,51.0,33.0,14.0
2017-03-18 02:54:00,0.8,51.0,102.0,86.0,50.0,40.0,13.0
2017-03-18 03:54:00,0.7,44.0,112.0,88.0,46.0,35.0,13.0
2017-03-18 04:54:00,0.7,39.0,115.0,90.0,,35.0,12.0
2017-03-18 05:54:00,0.7,45.0,105.0,94.0,35.0,31.0,15.0
2017-03-18 06:54:00,0.6,46.0,100.0,100.0,43.0,25.0,15.0
2017-03-18 07:54:00,0.6,54.0,92.0,102.0,38.0,16.0,15.0
2017-03-18 08:54:00,0.6,50.0,93.0,102.0,30.0,23.0,15.0
2017-03-18 09:54:00,0.6,52.0,89.0,101.0,52.0,18.0,16.0
2017-03-18 10:54:00,0.6,54.0,91.0,100.0,50.0,24.0,13.0
2017-03-18 11:54:00,0.7,51.0,92.0,97.0,40.0,33.0,11.0
2017-03-18 12:54:00,0.7,41.0,107.0,96.0,,37.0,11.0
2017-03-18 13:54:00,0.6,37.0,114.0,97.0,,31.0,11.0
2017-03-18 14:54:00,0.7,42.0,101.0,97.0,,36.0,12.0
2017-03-18 15:54:00,0.7,35.0,106.0,99.0,,39.0,13.0
2017-03-18 16:54:00,0.6,32.0,106.0,106.0,,33.0,12.0
2017-03-18 17:54:00,0.6,27.0,109.0,108.0,29.0,29.0,11.0
2017-03-18 18:54:00,0.6,26.0,107.0,107.0,,27.0,11.0
2017-03-18 19:54:00,0.6,33.0,96.0,104.0,,31.0,11.0
2017-03-18 20:54:00,0.6,50.0,76.0,99.0,,41.0,13.0
2017-03-18 21:54:00,0.7,44.0,84.0,96.0,,49.0,14.0
2017-03-18 22:54:00,0.7,50.0,79.0,94.0,,48.0,15.0
2017-03-18 23:54:00,0.7,55.0,77.0,92.0,,50.0,14.0
2017-03-19 00:54:00,0.8,55.0,91.0,90.0,,50.0,14.0
2017-03-19 01:54:00,0.7,49.0,105.0,89.0,55.0,38.0,13.0
2017-03-19 02:54:00,0.7,54.0,103.0,89.0,56.0,34.0,12.0
2017-03-19 03:54:00,0.8,57.0,98.0,89.0,53.0,31.0,12.0
2017-03-19 04:54:00,0.8,68.0,87.0,90.0,37.0,32.0,11.0
2017-03-19 05:54:00,0.8,63.0,98.0,92.0,36.0,36.0,11.0
2017-03-19 06:54:00,0.8,69.0,95.0,94.0,,45.0,11.0
2017-03-19 07:54:00,0.8,69.0,94.0,96.0,,45.0,11.0
2017-03-19 08:54:00,0.8,50.0,117.0,100.0,,37.0,12.0
2017-03-19 09:54:00,0.8,57.0,111.0,100.0,38.0,31.0,12.0
2017-03-19 10:54:00,0.8,68.0,94.0,99.0,46.0,39.0,14.0
2017-03-19 11:54:00,0.9,70.0,87.0,98.0,43.0,39.0,13.0
2017-03-19 12:54:00,0.8,56.0,98.0,99.0,,42.0,13.0
2017-03-19 13:54:00,0.8,54.0,101.0,100.0,,39.0,12.0
2017-03-19 14:54:00,0.8,52.0,103.0,101.0,,43.0,12.0
2017-03-19 15:54:00,0.8,43.0,114.0,103.0,,49.0,12.0
2017-03-19 16:54:00,0.7,38.0,117.0,117.0,,48.0,12.0
2017-03-19 17:54:00,0.7,33.0,117.0,117.0,,50.0,12.0
2017-03-19 18:54:00,0.7,27.0,118.0,117.0,,52.0,12.0
2017-03-19 19:54:00,0.7,27.0,118.0,118.0,,47.0,11.0
2017-03-19 20:54:00,0.7,27.0,112.0,116.0,,41.0,10.0
2017-03-19 21:54:00,0.7,32.0,108.0,115.0,,35.0,10.0
2017-03-19 22:54:00,0.7,36.0,108.0,114.0,,28.0,9.0
2017-03-19 23:54:00,0.9,58.0,81.0,110.0,,27.0,9.0
2017-03-20 00:54:00,1.1,74.0,62.0,103.0,,32.0,9.0
2017-03-20 01:54:00,1.1,77.0,58.0,96.0,,41.0,9.0
2017-03-20 02:54:00,1.1,73.0,62.0,89.0,,41.0,9.0
2017-03-20 03:54:00,1.1,81.0,53.0,80.0,,39.0,9.0
2017-03-20 04:54:00,1.3,100.0,33.0,71.0,,38.0,10.0
2017-03-20 05:54:00,1.2,98.0,33.0,61.0,,39.0,10.0
2017-03-20 06:54:00,1.1,73.0,50.0,54.0,46.0,41.0,10.0
2017-03-20 07:54:00,1.0,77.0,41.0,49.0,,51.0,10.0
2017-03-20 08:54:00,1.2,92.0,20.0,44.0,51.0,51.0,11.0
2017-03-20 09:54:00,1.4,97.0,15.0,38.0,59.0,57.0,10.0
2017-03-20 10:54:00,1.4,88.0,22.0,33.0,,66.0,10.0
2017-03-20 11:54:00,1.4,84.0,19.0,29.0,,66.0,11.0
2017-03-20 12:54:00,1.1,52.0,81.0,35.0,,50.0,10.0
2017-03-20 13:54:00,1.2,48.0,97.0,43.0,,31.0,10.0
2017-03-20 14:54:00,1.0,39.0,111.0,51.0,,30.0,10.0
2017-03-20 15:54:00,0.9,32.0,115.0,60.0,32.0,29.0,9.0
2017-03-20 16:54:00,0.8,25.0,125.0,125.0,,39.0,9.0
2017-03-20 17:54:00,0.7,24.0,120.0,122.0,36.0,35.0,9.0
2017-03-20 18:54:00,0.7,26.0,117.0,121.0,47.0,33.0,10.0
2017-03-20 19:54:00,0.7,26.0,118.0,120.0,49.0,42.0,10.0
2017-03-20 20:54:00,0.7,31.0,112.0,118.0,46.0,39.0,10.0
2017-03-20 21:54:00,0.7,36.0,105.0,116.0,55.0,43.0,12.0
2017-03-20 22:54:00,0.8,48.0,93.0,113.0,48.0,46.0,12.0
2017-03-20 23:54:00,0.9,60.0,84.0,109.0,60.0,52.0,13.0
2017-03-21 00:54:00,0.9,57.0,94.0,105.0,70.0,57.0,14.0
2017-03-21 01:54:00,0.9,55.0,106.0,104.0,71.0,62.0,14.0
2017-03-21 02:54:00,0.9,51.0,118.0,104.0,79.0,70.0,14.0
2017-03-21 03:54:00,0.9,38.0,137.0,106.0,78.0,76.0,16.0
2017-03-21 04:54:00,0.9,32.0,152.0,111.0,79.0,75.0,17.0
2017-03-21 05:54:00,1.0,34.0,162.0,118.0,97.0,84.0,17.0
2017-03-21 06:54:00,1.1,40.0,158.0,126.0,101.0,94.0,17.0
2017-03-21 07:54:00,1.4,49.0,155.0,135.0,133.0,110.0,19.0
2017-03-21 08:54:00,1.2,53.0,152.0,142.0,,134.0,18.0
2017-03-21 09:54:00,1.1,46.0,148.0,148.0,,112.0,15.0
2017-03-21 10:54:00,1.1,44.0,141.0,151.0,106.0,97.0,14.0
2017-03-21 11:54:00,1.0,40.0,136.0,150.0,105.0,88.0,15.0
2017-03-21 12:54:00,1.0,42.0,119.0,146.0,85.0,77.0,14.0
2017-03-21 13:54:00,0.9,50.0,98.0,138.0,61.0,55.0,13.0
2017-03-21 14:54:00,0.8,55.0,90.0,130.0,44.0,34.0,16.0
2017-03-21 15:54:00,0.7,41.0,100.0,123.0,32.0,23.0,13.0
2017-03-21 16:54:00,0.6,41.0,92.0,92.0,26.0,23.0,11.0
2017-03-21 17:54:00,0.6,37.0,93.0,92.0,25.0,20.0,11.0
2017-03-21 18:54:00,0.6,29.0,103.0,96.0,23.0,12.0,11.0
2017-03-21 19:54:00,0.6,27.0,102.0,98.0,23.0,14.0,11.0
2017-03-21 20:54:00,0.6,27.0,102.0,98.0,35.0,17.0,11.0
2017-03-21 21:54:00,0.6,30.0,101.0,99.0,30.0,18.0,11.0
2017-03-21 22:54:00,0.6,40.0,91.0,98.0,28.0,16.0,11.0
2017-03-21 23:54:00,0.7,58.0,70.0,94.0,30.0,18.0,11.0
2017-03-22 00:54:00,0.8,66.0,60.0,90.0,33.0,16.0,13.0
2017-03-22 01:54:00,0.8,61.0,66.0,87.0,41.0,18.0,12.0
2017-03-22 02:54:00,0.8,48.0,79.0,84.0,22.0,18.0,11.0
2017-03-22 03:54:00,0.8,44.0,83.0,82.0,32.0,21.0,11.0
2017-03-22 04:54:00,0.8,43.0,84.0,79.0,,21.0,10.0
2017-03-22 05:54:00,0.8,38.0,91.0,78.0,,20.0,10.0
2017-03-22 06:54:00,0.8,46.0,82.0,77.0,23.0,20.0,10.0
2017-03-22 07:54:00,0.8,43.0,84.0,79.0,19.0,15.0,10.0
2017-03-22 08:54:00,0.8,45.0,83.0,82.0,24.0,12.0,10.0
2017-03-22 09:54:00,0.8,49.0,78.0,83.0,20.0,14.0,10.0
2017-03-22 10:54:00,0.8,55.0,72.0,82.0,,16.0,10.0
2017-03-22 11:54:00,0.7,50.0,80.0,82.0,,21.0,11.0
2017-03-22 12:54:00,0.7,46.0,83.0,82.0,32.0,17.0,10.0
2017-03-22 13:54:00,0.8,45.0,84.0,81.0,18.0,16.0,10.0
2017-03-22 14:54:00,0.7,38.0,90.0,82.0,,18.0,9.0
2017-03-22 15:54:00,0.7,35.0,91.0,83.0,,18.0,9.0
2017-03-22 16:54:00,0.7,34.0,90.0,90.0,,16.0,9.0
2017-03-22 17:54:00,0.7,26.0,95.0,92.0,,16.0,9.0
2017-03-22 18:54:00,0.7,36.0,82.0,89.0,13.0,13.0,10.0
2017-03-22 19:54:00,0.7,34.0,81.0,87.0,,21.0,10.0
2017-03-22 20:54:00,0.7,36.0,74.0,84.0,,22.0,10.0
2017-03-22 21:54:00,0.7,46.0,65.0,81.0,,27.0,10.0
2017-03-22 22:54:00,0.8,46.0,72.0,80.0,,24.0,9.0
2017-03-22 23:54:00,0.9,51.0,75.0,79.0,,19.0,9.0
2017-03-23 00:54:00,1.0,49.0,80.0,78.0,25.0,15.0,9.0
2017-03-23 01:54:00,0.9,49.0,78.0,76.0,27.0,16.0,8.0
2017-03-23 02:54:00,0.7,58.0,77.0,75.0,21.0,15.0,8.0
2017-03-23 03:54:00,0.6,56.0,77.0,75.0,37.0,20.0,7.0
2017-03-23 04:54:00,0.5,41.0,92.0,77.0,30.0,22.0,10.0
2017-03-23 05:54:00,0.5,,99.0,81.0,32.0,17.0,7.0
2017-03-23 06:54:00,0.5,30.0,100.0,85.0,36.0,17.0,7.0
2017-03-23 07:54:00,0.5,31.0,84.0,86.0,41.0,17.0,7.0
2017-03-23 08:54:00,0.6,42.0,85.0,86.0,32.0,18.0,7.0
2017-03-23 09:54:00,0.6,47.0,83.0,87.0,29.0,19.0,7.0
2017-03-23 10:54:00,0.6,54.0,77.0,87.0,35.0,17.0,7.0
2017-03-23 11:54:00,0.7,57.0,76.0,87.0,51.0,24.0,8.0
2017-03-23 12:54:00,0.6,37.0,100.0,88.0,33.0,25.0,7.0
2017-03-23 13:54:00,0.6,38.0,100.0,88.0,42.0,33.0,7.0
2017-03-23 14:54:00,0.6,46.0,89.0,87.0,40.0,21.0,8.0
2017-03-23 15:54:00,0.6,46.0,83.0,87.0,40.0,25.0,9.0
2017-03-23 16:54:00,0.5,53.0,71.0,71.0,38.0,26.0,9.0
2017-03-23 17:54:00,0.5,49.0,68.0,70.0,,31.0,9.0
2017-03-23 18:54:00,0.5,38.0,83.0,74.0,34.0,31.0,8.0
2017-03-23 19:54:00,0.5,29.0,98.0,80.0,44.0,32.0,8.0
2017-03-23 20:54:00,0.5,32.0,96.0,83.0,45.0,33.0,8.0
2017-03-23 21:54:00,0.5,45.0,78.0,82.0,,37.0,9.0
2017-03-23 22:54:00,0.6,47.0,84.0,83.0,,40.0,9.0
2017-03-23 23:54:00,0.6,64.0,71.0,81.0,55.0,31.0,9.0
2017-03-24 00:54:00,0.7,61.0,79.0,82.0,59.0,38.0,9.0
2017-03-24 01:54:00,0.8,59.0,87.0,84.0,59.0,45.0,10.0
2017-03-24 02:54:00,0.8,54.0,106.0,87.0,65.0,52.0,12.0
2017-03-24 03:54:00,0.8,49.0,116.0,90.0,58.0,55.0,12.0
2017-03-24 04:54:00,0.8,44.0,127.0,94.0,55.0,55.0,12.0
2017-03-24 05:54:00,0.8,49.0,117.0,98.0,54.0,50.0,12.0
2017-03-24 06:54:00,0.8,54.0,108.0,101.0,52.0,46.0,11.0
2017-03-24 07:54:00,0.8,72.0,84.0,103.0,58.0,43.0,13.0
2017-03-24 08:54:00,0.8,62.0,85.0,104.0,62.0,40.0,11.0
2017-03-24 09:54:00,0.8,58.0,83.0,103.0,50.0,44.0,10.0
2017-03-24 10:54:00,0.8,62.0,77.0,100.0,,51.0,8.0
2017-03-24 11:54:00,0.8,59.0,90.0,96.0,,52.0,10.0
2017-03-24 12:54:00,0.9,56.0,100.0,93.0,,53.0,10.0
2017-03-24 13:54:00,0.8,57.0,93.0,90.0,,49.0,10.0
2017-03-24 14:54:00,0.7,66.0,71.0,85.0,,40.0,9.0
2017-03-24 15:54:00,0.7,56.0,74.0,84.0,,26.0,8.0
2017-03-24 16:54:00,0.7,55.0,65.0,65.0,,30.0,8.0
2017-03-24 17:54:00,0.9,62.0,54.0,60.0,35.0,32.0,12.0
2017-03-24 18:54:00,0.9,72.0,39.0,53.0,,42.0,11.0
2017-03-24 19:54:00,0.7,62.0,50.0,52.0,,53.0,10.0
2017-03-24 20:54:00,0.8,67.0,40.0,50.0,,71.0,12.0
2017-03-24 21:54:00,0.9,73.0,33.0,47.0,,77.0,14.0
2017-03-24 22:54:00,1.0,79.0,22.0,43.0,,86.0,15.0
2017-03-24 23:54:00,1.4,77.0,27.0,41.0,,100.0,20.0
2017-03-25 00:54:00,1.8,81.0,34.0,37.0,,114.0,28.0
2017-03-25 01:54:00,1.2,66.0,61.0,38.0,,120.0,26.0
2017-03-25 02:54:00,1.0,56.0,87.0,44.0,,110.0,22.0
2017-03-25 03:54:00,0.9,53.0,90.0,49.0,100.0,97.0,18.0
2017-03-25 04:54:00,0.8,45.0,94.0,56.0,,82.0,14.0
2017-03-25 05:54:00,0.7,45.0,107.0,65.0,,67.0,13.0
2017-03-25 09:54:00,0.7,50.0,101.0,96.0,111.0,68.0,10.0
2017-03-25 10:54:00,0.8,72.0,74.0,93.0,123.0,77.0,10.0
2017-03-25 11:54:00,0.9,81.0,55.0,86.0,157.0,89.0,12.0
2017-03-25 12:54:00,1.0,93.0,36.0,75.0,158.0,101.0,11.0
2017-03-25 13:54:00,1.1,109.0,18.0,57.0,152.0,111.0,13.0
2017-03-25 14:54:00,1.0,108.0,16.0,50.0,145.0,118.0,14.0
2017-03-25 15:54:00,1.1,114.0,11.0,44.0,133.0,114.0,15.0
2017-03-25 16:54:00,1.0,109.0,17.0,17.0,,109.0,16.0
2017-03-25 17:54:00,0.9,94.0,26.0,22.0,106.0,94.0,16.0
2017-03-25 18:54:00,0.8,91.0,27.0,23.0,102.0,90.0,17.0
2017-03-25 19:54:00,0.9,93.0,20.0,22.0,111.0,91.0,20.0
2017-03-25 20:54:00,0.9,101.0,12.0,20.0,126.0,105.0,21.0
2017-03-25 21:54:00,1.0,103.0,10.0,19.0,136.0,113.0,21.0
2017-03-25 22:54:00,1.1,94.0,11.0,18.0,151.0,115.0,17.0
2017-03-25 23:54:00,1.1,89.0,18.0,18.0,149.0,117.0,20.0
2017-03-26 00:54:00,1.0,78.0,39.0,20.0,140.0,119.0,24.0
2017-03-26 01:54:00,0.9,60.0,77.0,27.0,127.0,109.0,23.0
2017-03-26 02:54:00,0.8,47.0,101.0,36.0,126.0,91.0,22.0
2017-03-26 03:54:00,0.7,37.0,121.0,49.0,111.0,80.0,19.0
2017-03-26 04:54:00,0.7,43.0,125.0,63.0,116.0,72.0,19.0
2017-03-26 05:54:00,0.6,42.0,127.0,77.0,92.0,71.0,20.0
2017-03-26 06:54:00,0.5,37.0,135.0,93.0,98.0,56.0,19.0
2017-03-26 07:54:00,0.4,37.0,140.0,108.0,94.0,53.0,17.0
2017-03-26 08:54:00,0.5,42.0,122.0,118.0,96.0,46.0,16.0
2017-03-26 09:54:00,0.5,46.0,111.0,123.0,88.0,41.0,14.0
2017-03-26 10:54:00,0.6,61.0,90.0,121.0,98.0,39.0,13.0
2017-03-26 11:54:00,0.7,79.0,70.0,115.0,104.0,43.0,13.0
2017-03-26 12:54:00,0.7,85.0,64.0,107.0,97.0,48.0,16.0
2017-03-26 13:54:00,0.6,82.0,62.0,99.0,99.0,55.0,18.0
2017-03-26 14:54:00,0.6,82.0,60.0,90.0,94.0,55.0,18.0
2017-03-26 15:54:00,0.7,91.0,50.0,79.0,99.0,66.0,18.0
2017-03-26 16:54:00,0.7,87.0,48.0,48.0,107.0,75.0,18.0
2017-03-26 17:54:00,0.8,80.0,50.0,49.0,95.0,80.0,16.0
2017-03-26 18:54:00,1.2,99.0,30.0,43.0,102.0,86.0,24.0
2017-03-26 19:54:00,1.2,86.0,38.0,42.0,106.0,92.0,25.0
2017-03-26 20:54:00,1.0,84.0,34.0,40.0,108.0,94.0,25.0
2017-03-26 21:54:00,1.0,99.0,18.0,36.0,120.0,102.0,27.0
2017-03-26 22:54:00,1.1,107.0,15.0,33.0,122.0,106.0,26.0
2017-03-26 23:54:00,1.3,111.0,20.0,32.0,141.0,103.0,28.0
